"ItemID","WorldID","LastUploadTime","AverageListingPrice","AverageListingPriceNQ","AverageListingPriceHQ","AverageSold","AverageSoldNQ","AverageSoldHQ"
1781,34,1677390963044,5250.0,5250.0,0.0,8454.900390625,5033.83349609375,9921.0712890625
1786,34,1677795906025,10537.7138671875,5972.5,16624.666015625,14535.5,9554.400390625,16195.8662109375
1796,34,1677770366071,12743.384765625,6507.66650390625,26773.75,31468.369140625,1950.0,31468.369140625
1799,34,1676746450191,0.0,0.0,0.0,5262.75,5262.75,0.0
1800,34,1676348135898,30973.5,0.0,30973.5,17471.25,15500.0,17690.27734375
1801,34,1677696942833,28490.0,0.0,28490.0,20055.158203125,0.0,20055.158203125
1803,34,1676743110519,0.0,0.0,0.0,10819.5,7687.36376953125,14647.6669921875
1806,34,1677701670112,9851.2861328125,6778.0,17534.5,1722.8499755859375,1389.5999755859375,2056.10009765625
1810,34,1677783655723,53617.3984375,0.0,53617.3984375,42641.80078125,39995.0,42935.890625
1813,34,1677498609277,16858.0,0.0,16858.0,1132.1500244140625,1190.0,1112.86669921875
1819,34,1677334080689,4899.66650390625,4899.66650390625,0.0,5742.7998046875,5742.7998046875,0.0
1820,34,1677332596733,1050.0,1050.0,0.0,693.6842041015625,1187.5714111328125,405.5833435058594
1821,34,1676584683554,0.0,0.0,0.0,347.1052551269531,559.5,350.0
1822,34,1677683860035,525.0,525.0,0.0,302.6499938964844,134.0,415.0833435058594
1823,34,1677674333840,0.0,0.0,0.0,1207.800048828125,1017.7999877929688,1777.800048828125
1824,34,1676534718566,1286.6666259765625,1142.5999755859375,2007.0,141.4736785888672,51.846153259277344,446.4285583496094
1825,34,1677726751067,3097.60009765625,2275.0,4331.5,4960.9501953125,3968.5,5386.28564453125
1827,34,1677779344643,14000.0,14000.0,0.0,6154.4501953125,6223.1875,5879.5
1833,34,1677619015798,1422.25,1445.4285888671875,1260.0,688.4736938476562,548.5999755859375,1109.5
1836,34,1677559407084,4966.0,2305.5,26250.0,778.3157958984375,484.75,3266.75
1838,34,1677766647036,945.0,945.0,0.0,1158.0,754.8571166992188,1393.1666259765625
1840,34,1676836282957,0.0,0.0,0.0,2721.26318359375,2721.26318359375,0.0
1845,34,1677524405151,0.0,0.0,0.0,3341.14990234375,1888.2667236328125,5874.75
1847,34,1677330717426,5686.5,3150.0,13296.0,3189.699951171875,2202.39990234375,3518.800048828125
1850,34,1677686704431,21068.0,21068.0,0.0,14136.150390625,4165.2001953125,24107.099609375
1855,34,1677789937948,15749.6669921875,15750.0,15749.5,9047.7001953125,5327.39990234375,12768.0
1862,34,1677711988977,15959.7998046875,0.0,15959.7998046875,14098.0498046875,11872.5,14654.4375
1867,34,1677546504126,15750.0,15750.0,0.0,5380.5498046875,2918.125,7022.16650390625
1870,34,1672676538050,0.0,0.0,0.0,5745.73681640625,5745.73681640625,0.0
1871,34,1674621512519,8400.0,0.0,8400.0,9661.9501953125,0.0,9661.9501953125
1872,34,1677164587558,0.0,0.0,0.0,4273.26318359375,5345.14306640625,5683.0771484375
1875,34,1677748563425,8746.3330078125,7914.25,12074.6669921875,1974.0999755859375,2110.5,1428.5
1879,34,1677791109972,81024.8359375,70875.0,86099.75,52799.55078125,25000.0,55888.390625
1882,34,1677692025468,4872.5556640625,1910.5,5718.85693359375,1874.300048828125,1700.142822265625,1968.076904296875
1889,34,1677790693849,105000.0,105000.0,0.0,4673.2001953125,4673.2001953125,0.0
1891,34,1677708490870,5250.0,5250.0,0.0,2184.60009765625,1417.54541015625,3122.111083984375
1892,34,1676133600678,0.0,0.0,0.0,858.3499755859375,610.1428833007812,992.0
1893,34,1676582876349,526.111083984375,315.25,694.7999877929688,113.1500015258789,87.0,191.60000610351562
1894,34,1677175436808,473.0,0.0,473.0,322.84210205078125,126.33333587646484,413.5384521484375
1895,34,1677669165400,7245.0,7245.0,0.0,4275.4501953125,4544.4443359375,4055.363525390625
1897,34,1677299798882,4165.0,4410.0,3675.0,399.54998779296875,150.09091186523438,704.4444580078125
1899,34,1677266957670,1236.111083984375,1029.625,2888.0,305.4210510253906,106.06666564941406,1442.4000244140625
1905,34,1677476763976,836.888916015625,836.888916015625,0.0,883.75,263.0666809082031,2745.800048828125
1908,34,1677470773555,1890.0,1890.0,0.0,2308.60009765625,1937.300048828125,2679.89990234375
1910,34,1676362470450,6300.0,6300.0,0.0,5296.4208984375,5296.4208984375,0.0
1915,34,1677656747956,2071.0,2071.0,0.0,2317.4736328125,2145.21435546875,4009.333251953125
1917,34,1677656588323,24849.666015625,0.0,24849.666015625,10604.650390625,309.3999938964844,20899.900390625
1920,34,1677742610722,25214.0,23168.0,26237.0,22022.474609375,9317.3330078125,22972.8828125
1925,34,1677790080253,20999.0,0.0,20999.0,16494.89453125,10661.25,17234.875
1932,34,1676850341706,18626.75,0.0,18626.75,17778.263671875,0.0,17778.263671875
1937,34,1677779356593,33492.1015625,5249.5,40552.75,26662.55078125,9047.5,28619.77734375
1940,34,1676258667099,0.0,0.0,0.0,3993.315673828125,3993.315673828125,0.0
1941,34,1677594165388,12179.7998046875,15750.0,11287.25,9063.0498046875,8101.39990234375,9383.599609375
1942,34,1677790055175,32720.0,0.0,32720.0,28946.55078125,0.0,28946.55078125
1945,34,1677637692771,9370.6669921875,2965.0,12573.5,907.0,646.4285888671875,1515.0
1949,34,1677739365290,83377.625,0.0,83377.625,20202.849609375,11000.0,20687.2109375
1953,34,1677498542926,4830.0,3308.0,5337.33349609375,2126.60009765625,2402.625,1782.8182373046875
1958,34,1677521825884,15252.5,8400.0,22105.0,12365.25,6199.2998046875,18531.19921875
1959,34,1677380847971,2171.666748046875,2171.666748046875,0.0,6416.2001953125,7636.28564453125,5759.23095703125
1960,34,1677267326273,0.0,0.0,0.0,3274.550048828125,1781.800048828125,3772.13330078125
1961,34,1677297922398,0.0,0.0,0.0,1798.3157958984375,1392.230712890625,5867.0
1963,34,1677649836993,26250.0,0.0,26250.0,3286.842041015625,1987.5,4968.75
1965,34,1677649828811,3150.0,3150.0,0.0,6843.2998046875,3336.230712890625,13356.4287109375
1967,34,1677454645022,3990.0,0.0,3990.0,373.5789489746094,369.3333435058594,450.0
1969,34,1677451138741,0.0,0.0,0.0,2080.947265625,833.4285888671875,4115.6923828125
1971,34,1677455713187,32975.875,0.0,32975.875,28921.05078125,35000.0,28601.10546875
1974,34,1677714880084,9201.25,7018.33349609375,15750.0,10338.150390625,9177.3076171875,12494.0
1976,34,1676905802919,20998.0,0.0,20998.0,13155.5498046875,10000.0,14507.9287109375
1978,34,1676709975194,52499.0,0.0,52499.0,16068.2001953125,4043.0,18190.294921875
1981,34,1677098233244,658.1666870117188,658.1666870117188,0.0,324.1499938964844,260.3333435058594,515.5999755859375
1983,34,1675661471901,0.0,0.0,0.0,10174.349609375,4525.0,11586.6875
1985,34,1675913478943,5460.66650390625,0.0,5460.66650390625,423.5789489746094,457.3333435058594,417.25
1987,34,1677576623383,25807.875,10500.0,27994.71484375,25477.05078125,9034.5,27304.0
1995,34,1677636532463,0.0,0.0,0.0,4300.75,4300.75,0.0
1996,34,1677625738105,0.0,0.0,0.0,1242.699951171875,555.1428833007812,1612.923095703125
1997,34,1677292595054,539.0,28.0,1050.0,326.54998779296875,56.77777862548828,547.272705078125
1998,34,1677632502759,0.0,0.0,0.0,762.7999877929688,775.8333129882812,757.2142944335938
2000,34,1677634813170,3443.60009765625,3188.875,4462.5,2485.35009765625,1602.4000244140625,2977.142822265625
2002,34,1677634165738,905.7999877929688,325.28570556640625,1218.3846435546875,114.6500015258789,67.9000015258789,161.39999389648438
2004,34,1677266961809,5250.0,0.0,5250.0,3959.052734375,4333.33349609375,5013.05859375
2010,34,1677649877336,2976.199951171875,1110.3333740234375,5775.0,686.8499755859375,139.6999969482422,1234.0
2011,34,1677732265797,12602.0,12602.0,0.0,1376.894775390625,665.5454711914062,2355.0
2014,34,1676758681496,36750.0,36750.0,0.0,18395.650390625,18395.650390625,0.0
2015,34,1677647546315,433.3599853515625,433.3599853515625,0.0,1622.9473876953125,100.61538696289062,6789.71435546875
2021,34,1677191391839,3177.0,2154.0,4200.0,3633.0,937.25,4306.9375
2023,34,1677714884300,21020.333984375,21020.333984375,0.0,7843.9501953125,4276.75,10222.0830078125
2026,34,1677714890977,5775.0,5775.0,0.0,5987.2001953125,1051.3333740234375,13391.0
2030,34,1677379492317,10500.0,10500.0,0.0,10003.0,8543.5380859375,12713.4287109375
2039,34,1677789938516,31467.5,0.0,31467.5,22333.80078125,5545.0,24199.22265625
2041,34,1676906968948,0.0,0.0,0.0,7633.4208984375,8500.0,7531.470703125
2043,34,1676258781234,0.0,0.0,0.0,6739.7001953125,6739.7001953125,0.0
2044,34,1677628077657,1837.5,1575.0,2100.0,2114.89990234375,1062.375,2816.583251953125
2047,34,1677632258934,0.0,0.0,0.0,34494.25,0.0,34494.25
2048,34,1677588471968,4100.2998046875,6699.0,1501.5999755859375,921.26318359375,876.4615478515625,1730.0
2049,34,1677786629417,27745.099609375,23100.0,28261.22265625,22546.400390625,12000.0,23101.474609375
2051,34,1677554966219,9496.3330078125,11025.0,8732.0,2090.89990234375,2134.142822265625,2067.615478515625
2055,34,1677524648416,15050.3330078125,15050.3330078125,0.0,3138.300048828125,3138.300048828125,0.0
2056,34,1676513060601,0.0,0.0,0.0,2944.949951171875,485.78570556640625,8683.0
2057,34,1676824466977,0.0,0.0,0.0,277.5,189.6666717529297,541.0
2058,34,1677259860592,3769.333251953125,1049.0,5129.5,551.4736938476562,341.9166564941406,1296.75
2059,34,1677213822555,114.0,114.0,0.0,196.57894897460938,128.76922607421875,510.0
2061,34,1676684035899,0.0,0.0,0.0,3494.10009765625,3188.571533203125,3658.615478515625
2063,34,1676837586531,10500.0,0.0,10500.0,4623.25,2033.0,5080.35302734375
2066,34,1676738655896,315.0,315.0,0.0,1496.105224609375,1357.699951171875,2034.9000244140625
2068,34,1675017595856,105.0,105.0,0.0,1216.449951171875,1216.449951171875,0.0
2069,34,1676515408862,1030.923095703125,1030.923095703125,0.0,215.15789794921875,180.5,400.0
2071,34,1676178832944,0.0,0.0,0.0,4564.26318359375,6750.0,3981.39990234375
2076,34,1676082026992,7770.0,0.0,7770.0,3739.199951171875,2948.333251953125,3878.7646484375
2078,34,1677586993597,17438.599609375,10784.0,21875.0,12809.7001953125,2525.0,18464.923828125
2083,34,1677206971099,3583.5,3583.5,0.0,1254.4000244140625,539.3846435546875,2582.28564453125
2088,34,1674311316625,17780.0,16275.0,20790.0,14541.150390625,15527.5,14431.5556640625
2093,34,1677206987760,24675.0,0.0,24675.0,17472.30078125,3100.0,19069.22265625
2094,34,1676411083509,7372.0,5808.0,10500.0,1993.8499755859375,1320.142822265625,3565.833251953125
2097,34,1675640223096,3366.25,0.0,3366.25,5219.0498046875,1000.0,5441.10546875
2102,34,1677769766236,116719752,0.0,116719752,25539.599609375,16561.666015625,27123.94140625
2106,34,1677524617542,2099.0,2099.0,0.0,680.5263061523438,348.6153869628906,2271.142822265625
2107,34,1677736032971,65.5,65.5,0.0,1873.4000244140625,1919.3333740234375,1853.7142333984375
2108,34,1675920419104,5179.66650390625,0.0,5179.66650390625,398.8947448730469,251.8000030517578,621.933349609375
2109,34,1676057925745,5424.66650390625,0.0,5424.66650390625,5091.39990234375,1263.5,6048.375
2111,34,1677265757320,12600.0,12600.0,0.0,6444.89990234375,6244.33349609375,8250.0
2116,34,1677473271226,0.0,0.0,0.0,521.3499755859375,70.0,1026.7142333984375
2118,34,1676864242297,3693.0,3693.0,0.0,341.0,51.5625,1498.75
2121,34,1677294806379,7349.5,0.0,7349.5,6054.64990234375,7227.125,5273.0
2123,34,1676510669036,0.0,0.0,0.0,7024.36865234375,3805.333251953125,13971.4287109375
2125,34,1677429905141,16066.6669921875,13075.5,22049.0,13878.400390625,2614.0,17633.19921875
2130,34,1677047710279,19983.0,0.0,19983.0,2143.14990234375,2121.5,2148.5625
2132,34,1676620427970,0.0,0.0,0.0,3013.75,3013.75,0.0
2133,34,1676672048026,52500.0,0.0,52500.0,8740.400390625,6292.9228515625,13285.7138671875
2136,34,1677125377465,16799.0,16799.0,0.0,990.0999755859375,946.7000122070312,1033.5
2139,34,1677392235627,12174.4287109375,0.0,12174.4287109375,3658.157958984375,1389.7142333984375,6534.0
2142,34,1677790722541,78750.0,78750.0,0.0,22754.80078125,22754.80078125,0.0
2143,34,1676768956490,0.0,0.0,0.0,1347.3499755859375,1093.300048828125,1601.4000244140625
2144,34,1677675930134,4200.0,4200.0,0.0,2841.64990234375,1308.75,3863.583251953125
2145,34,1676859253657,2799.666748046875,2799.666748046875,0.0,3228.199951171875,2207.166748046875,4759.75
2146,34,1677535010422,6825.0,6825.0,0.0,4217.5,3480.0908203125,5118.77783203125
2147,34,1677646648903,7610.0,8396.6669921875,5250.0,3517.449951171875,3272.375,4497.75
2149,34,1677619458888,12600.0,0.0,12600.0,7945.25,7712.11767578125,9266.3330078125
2151,34,1677559557686,10500.0,10500.0,0.0,1482.4210205078125,1353.6666259765625,3800.0
2156,34,1677574823643,0.0,0.0,0.0,2911.300048828125,2849.3076171875,3026.428466796875
2158,34,1677800010163,3675.0,3675.0,0.0,2911.050048828125,2911.050048828125,0.0
2160,34,1677744738242,1015.5,1015.5,0.0,1089.9000244140625,488.1176452636719,4500.0
2166,34,1677451128643,8039.85693359375,7629.83349609375,10500.0,3270.35009765625,2542.3076171875,4622.4287109375
2169,34,1677724675236,26250.0,0.0,26250.0,9960.5498046875,9120.23046875,11521.142578125
2174,34,1677759703841,7350.0,7350.0,0.0,15045.0498046875,14019.5,15301.4375
2184,34,1677609798344,18515.142578125,0.0,18515.142578125,12670.0498046875,15000.0,12547.4208984375
2185,34,1677436060003,29749.666015625,20999.5,47250.0,7576.85009765625,6371.7998046875,11192.0
2189,34,1677184231798,0.0,0.0,0.0,11268.349609375,4032.076904296875,20491.666015625
2193,34,1677619977464,6237.10546875,4579.33349609375,7729.10009765625,284.95001220703125,275.0769348144531,303.28570556640625
2194,34,1677677962250,4300.75,4745.0,3560.333251953125,2602.315673828125,2000.0,2953.666748046875
2201,34,1677797188477,32654.63671875,13355.400390625,48737.33203125,20036.099609375,10329.0,22462.875
2202,34,1677793820042,25840.5,0.0,25840.5,24600.25,19987.0,25112.833984375
2211,34,1677722155256,6657.14306640625,1549.0,8700.400390625,362.2631530761719,293.6000061035156,386.78570556640625
2212,34,1677626803130,6199.89453125,8793.75,5508.2001953125,2224.300048828125,3320.39990234375,1128.199951171875
2219,34,1677667806087,105.0,105.0,0.0,769.73681640625,501.625,2199.666748046875
2220,34,1677501032463,892500.0,892500.0,0.0,745699.875,745699.875,0.0
2224,34,1677455942901,15750.0,15750.0,0.0,2704.300048828125,2704.300048828125,0.0
2225,34,1676615916519,0.0,0.0,0.0,183431.84375,183431.84375,0.0
2226,34,1676924732324,1575.0,0.0,1575.0,4377.052734375,2089.384521484375,9333.6669921875
2227,34,1677574842725,31525.0,31525.0,0.0,6658.26318359375,6658.26318359375,0.0
2228,34,1677736022873,630.0,630.0,0.0,1671.6500244140625,1365.5,1977.800048828125
2229,34,1677523894400,2100.0,2100.0,0.0,377.54998779296875,61.75,687.2857055664062
2230,34,1677381859011,695.75,735.0,578.0,621.7999877929688,530.4285888671875,671.0
2231,34,1676759352192,0.0,0.0,0.0,10851.2998046875,5430.85693359375,13770.0
2232,34,1676637431941,0.0,0.0,0.0,6200.0,6200.0,0.0
2233,34,1677064613958,476.0,476.0,0.0,107.78947448730469,61.58333206176758,858.4285888671875
2234,34,1677121734522,939.0,939.0,0.0,28.5,28.5,0.0
2235,34,1675502767571,0.0,0.0,0.0,11675.75,11675.75,0.0
2236,34,1677768509265,11200.0,11200.0,0.0,8652.2001953125,10000.0,5508.16650390625
2237,34,1675185244270,5250.0,5250.0,0.0,3994.5263671875,3994.5263671875,0.0
2238,34,1676668741714,0.0,0.0,0.0,16662.80078125,9333.0,17956.294921875
2239,34,1677662751570,4095.0,0.0,4095.0,2231.78955078125,2000.0,2244.666748046875
2241,34,1677609452318,520.5,520.5,0.0,192.3157958984375,182.58824157714844,275.0
2242,34,1677609446852,6151.25,2131.10009765625,26252.0,742.8947143554688,641.6363525390625,1189.6666259765625
2244,34,1676698473430,10289.0,0.0,10289.0,15462.4501953125,3833.333251953125,17514.646484375
2246,34,1677647563746,2520.0,2520.0,0.0,1521.550048828125,726.4285888671875,3376.833251953125
2248,34,1676822289457,0.0,0.0,0.0,9605.25,3753.0,11068.3125
2250,34,1677455954589,10277.142578125,10499.75,9980.3330078125,2052.5,1797.058837890625,3500.0
2257,34,1677721111963,7056.0,7056.0,0.0,6365.2998046875,1803.199951171875,10927.400390625
2259,34,1677661398190,262536720,262536720,0.0,7213.4208984375,7213.4208984375,0.0
2260,34,1677023058919,0.0,0.0,0.0,6795.7001953125,3468.083251953125,11787.125
2262,34,1677282775088,5775.0,5775.0,0.0,4532.0,4753.86669921875,7360.2001953125
2264,34,1676386479755,125979.0,0.0,125979.0,20132.89453125,22200.19921875,21993.8671875
2268,34,1676859777445,10500.0,10500.0,0.0,17448.94921875,12774.2001953125,22123.69921875
2270,34,1677720158274,7967.83349609375,1453.5,20996.5,16881.55078125,658.0,19744.529296875
2271,34,1676389244426,25200010,25200010,0.0,25155.30078125,25155.30078125,0.0
2278,34,1676773980057,0.0,0.0,0.0,17959.80078125,1450.0,18828.736328125
2279,34,1676798554328,0.0,0.0,0.0,11929.7373046875,9291.599609375,14861.0
2287,34,1677661403841,15566.533203125,13949.0,17992.833984375,12197.7373046875,11843.93359375,18395.400390625
2289,34,1675900453492,5250.0,5250.0,0.0,8663.3681640625,3000.0,8978.0
2290,34,1676588129166,0.0,0.0,0.0,27382.849609375,27382.849609375,0.0
2291,34,1677109167257,7813.0,7813.0,0.0,1441.0526123046875,1441.0526123046875,0.0
2294,34,1676570199122,14719.0,0.0,14719.0,12352.2998046875,7450.0,12897.0
2296,34,1676629646077,0.0,0.0,0.0,5486.0,2763.357177734375,11838.8330078125
2298,34,1677118284569,0.0,0.0,0.0,13531.599609375,20035.0,13189.3154296875
2300,34,1677661399992,42000.0,42000.0,0.0,25859.900390625,0.0,25859.900390625
2302,34,1677526873209,3092.0,3087.0,3097.0,1949.699951171875,1750.0,2193.77783203125
2303,34,1677748750188,6480.33349609375,5762.0,6839.5,1842.1500244140625,1649.875,1970.3333740234375
2304,34,1677498554176,18059.833984375,6930.0,23624.75,1366.1500244140625,1285.25,1420.0833740234375
2314,34,1677253068388,52499.0,52499.0,0.0,9178.75,9178.75,0.0
2315,34,1676346140207,422.0,370.5,525.0,192.25,120.90908813476562,279.4444580078125
2316,34,1676232303364,9053.0,3079.5,21000.0,1540.0,994.8571166992188,1858.0
2317,34,1676343459785,1162.5,0.0,1162.5,850.4210815429688,455.0,991.6428833007812
2318,34,1677380552713,4200.0,4200.0,0.0,4376.64990234375,3354.0,7444.60009765625
2319,34,1676742565430,0.0,0.0,0.0,2145.842041015625,1802.300048828125,3774.800048828125
2320,34,1677450894012,3465.0,3150.0,4095.0,1015.2105102539062,340.6000061035156,5045.0
2321,34,1676745227576,0.0,0.0,0.0,11168.599609375,19568.427734375,6645.615234375
2322,34,1677466720178,14719.3330078125,16829.0,10500.0,1518.631591796875,1464.111083984375,2500.0
